device_id,timestamp,battery_level,humidity_reading,temperature,charging_cycles,lot_number,region
SC-2024-340-784,2024-11-05 00:00:00,96,73,19,146,LOT340,Americas
SC-2024-340-784,2024-11-15 00:00:00,95,45,24,146,LOT340,Americas
SC-2024-340-784,2024-11-21 00:00:00,95,65,25,146,LOT340,Americas
SC-2024-340-785,2024-10-04 00:00:00,90,67,24,39,LOT340,Americas
SC-2024-340-785,2024-10-16 00:00:00,91,50,24,39,LOT340,Americas
SC-2024-340-785,2024-10-25 00:00:00,89,52,24,39,LOT340,Americas
SC-2024-340-785,2024-11-02 00:00:00,91,57,22,39,LOT340,Americas
SC-2024-340-785,2024-11-13 00:00:00,94,49,18,39,LOT340,Americas
SC-2024-340-785,2024-11-25 00:00:00,90,75,20,39,LOT340,Americas
SC-2024-340-786,2024-10-01 00:00:00,95,54,23,57,LOT340,Americas
SC-2024-340-786,2024-10-15 00:00:00,94,50,22,57,LOT340,Americas
SC-2024-340-786,2024-10-26 00:00:00,91,74,20,57,LOT340,Americas
SC-2024-340-786,2024-11-02 00:00:00,89,68,20,57,LOT340,Americas
SC-2024-340-786,2024-11-15 00:00:00,89,54,19,57,LOT340,Americas
SC-2024-340-786,2024-11-21 00:00:00,89,70,23,57,LOT340,Americas
SC-2024-340-787,2024-10-02 00:00:00,93,72,22,110,LOT340,Americas
SC-2024-340-787,2024-10-16 00:00:00,89,53,21,110,LOT340,Americas
SC-2024-340-787,2024-10-22 00:00:00,96,74,20,110,LOT340,Americas
SC-2024-340-787,2024-10-31 00:00:00,88,61,24,110,LOT340,Americas
SC-2024-340-787,2024-11-14 00:00:00,90,46,23,110,LOT340,Americas
SC-2024-340-787,2024-11-20 00:00:00,91,53,19,110,LOT340,Americas
SC-2024-340-788,2024-10-05 00:00:00,92,69,20,123,LOT340,Americas
SC-2024-340-788,2024-10-15 00:00:00,91,54,22,123,LOT340,Americas
SC-2024-340-788,2024-10-25 00:00:00,91,56,20,123,LOT340,Americas
SC-2024-340-788,2024-10-31 00:00:00,94,45,25,123,LOT340,Americas
SC-2024-340-788,2024-11-15 00:00:00,89,53,25,123,LOT340,Americas
SC-2024-340-788,2024-11-22 00:00:00,90,52,24,123,LOT340,Americas
SC-2024-340-789,2024-10-01 00:00:00,95,73,18,68,LOT340,Americas
SC-2024-340-789,2024-10-12 00:00:00,92,50,20,68,LOT340,Americas
SC-2024-340-789,2024-10-23 00:00:00,89,59,25,68,LOT340,Americas
SC-2024-340-789,2024-11-05 00:00:00,90,69,19,68,LOT340,Americas
SC-2024-340-789,2024-11-10 00:00:00,95,46,18,68,LOT340,Americas
SC-2024-340-789,2024-11-21 00:00:00,92,55,24,68,LOT340,Americas
SC-2024-340-790,2024-10-05 00:00:00,88,48,20,66,LOT340,Americas
SC-2024-340-790,2024-10-11 00:00:00,95,50,18,66,LOT340,Americas
SC-2024-340-790,2024-10-26 00:00:00,96,54,18,66,LOT340,Americas
SC-2024-340-790,2024-11-03 00:00:00,88,65,22,66,LOT340,Americas
SC-2024-340-790,2024-11-10 00:00:00,93,50,19,66,LOT340,Americas
SC-2024-340-790,2024-11-24 00:00:00,95,48,25,66,LOT340,Americas
SC-2024-340-791,2024-10-04 00:00:00,90,56,24,53,LOT340,Americas
SC-2024-340-791,2024-10-11 00:00:00,93,58,21,53,LOT340,Americas
SC-2024-340-791,2024-10-25 00:00:00,96,75,24,53,LOT340,Americas
SC-2024-340-791,2024-11-05 00:00:00,94,65,23,53,LOT340,Americas
SC-2024-340-791,2024-11-10 00:00:00,92,69,23,53,LOT340,Americas
SC-2024-340-791,2024-11-24 00:00:00,94,45,24,53,LOT340,Americas
SC-2024-340-792,2024-10-05 00:00:00,93,52,24,119,LOT340,Americas
SC-2024-340-792,2024-10-16 00:00:00,95,71,22,119,LOT340,Americas
SC-2024-340-792,2024-10-22 00:00:00,96,65,19,119,LOT340,Americas
SC-2024-340-792,2024-11-03 00:00:00,89,70,19,119,LOT340,Americas
SC-2024-340-792,2024-11-11 00:00:00,94,52,23,119,LOT340,Americas
SC-2024-340-792,2024-11-21 00:00:00,89,52,21,119,LOT340,Americas
SC-2024-340-793,2024-10-01 00:00:00,90,66,25,78,LOT340,Americas
SC-2024-340-793,2024-10-11 00:00:00,94,68,22,78,LOT340,Americas
SC-2024-340-793,2024-10-23 00:00:00,95,73,21,78,LOT340,Americas
SC-2024-340-793,2024-11-05 00:00:00,88,53,25,78,LOT340,Americas
SC-2024-340-793,2024-11-15 00:00:00,89,45,21,78,LOT340,Americas
SC-2024-340-793,2024-11-25 00:00:00,91,52,25,78,LOT340,Americas
SC-2024-340-794,2024-10-05 00:00:00,89,57,19,140,LOT340,Americas
SC-2024-340-794,2024-10-13 00:00:00,88,50,25,140,LOT340,Americas
SC-2024-340-794,2024-10-24 00:00:00,88,69,24,140,LOT340,Americas
SC-2024-340-794,2024-11-02 00:00:00,88,64,21,140,LOT340,Americas
SC-2024-340-794,2024-11-15 00:00:00,93,60,25,140,LOT340,Americas
SC-2024-340-794,2024-11-25 00:00:00,89,54,18,140,LOT340,Americas
SC-2024-340-795,2024-10-05 00:00:00,90,57,18,91,LOT340,Americas
SC-2024-340-795,2024-10-13 00:00:00,92,49,24,91,LOT340,Americas
SC-2024-340-795,2024-10-23 00:00:00,95,53,18,91,LOT340,Americas
SC-2024-340-795,2024-11-04 00:00:00,93,48,25,91,LOT340,Americas
SC-2024-340-795,2024-11-12 00:00:00,92,54,19,91,LOT340,Americas
SC-2024-340-795,2024-11-24 00:00:00,96,71,20,91,LOT340,Americas
SC-2024-340-796,2024-10-05 00:00:00,90,68,21,141,LOT340,Americas
SC-2024-340-796,2024-10-13 00:00:00,93,49,24,141,LOT340,Americas
SC-2024-340-796,2024-10-24 00:00:00,91,52,18,141,LOT340,Americas
SC-2024-340-796,2024-10-31 00:00:00,95,60,18,141,LOT340,Americas
SC-2024-340-796,2024-11-11 00:00:00,96,67,19,141,LOT340,Americas
SC-2024-340-796,2024-11-20 00:00:00,94,51,19,141,LOT340,Americas
SC-2024-340-797,2024-10-03 00:00:00,93,45,25,74,LOT340,Americas
SC-2024-340-797,2024-10-11 00:00:00,92,45,22,74,LOT340,Americas
SC-2024-340-797,2024-10-24 00:00:00,96,59,19,74,LOT340,Americas
SC-2024-340-797,2024-11-03 00:00:00,88,60,21,74,LOT340,Americas
SC-2024-340-797,2024-11-14 00:00:00,90,70,19,74,LOT340,Americas
SC-2024-340-797,2024-11-24 00:00:00,90,46,18,74,LOT340,Americas
SC-2024-340-798,2024-10-01 00:00:00,89,53,20,88,LOT340,Americas
SC-2024-340-798,2024-10-16 00:00:00,94,62,23,88,LOT340,Americas
SC-2024-340-798,2024-10-25 00:00:00,96,71,22,88,LOT340,Americas
SC-2024-340-798,2024-11-04 00:00:00,91,64,21,88,LOT340,Americas
SC-2024-340-798,2024-11-13 00:00:00,92,73,24,88,LOT340,Americas
SC-2024-340-798,2024-11-20 00:00:00,94,65,19,88,LOT340,Americas
SC-2024-340-799,2024-10-05 00:00:00,94,46,21,76,LOT340,Americas
SC-2024-340-799,2024-10-15 00:00:00,90,74,20,76,LOT340,Americas
SC-2024-340-799,2024-10-22 00:00:00,96,65,20,76,LOT340,Americas
SC-2024-340-799,2024-11-01 00:00:00,93,51,25,76,LOT340,Americas
SC-2024-340-799,2024-11-12 00:00:00,95,49,25,76,LOT340,Americas
SC-2024-340-799,2024-11-20 00:00:00,93,64,20,76,LOT340,Americas
SC-2024-340-800,2024-10-03 00:00:00,88,65,19,43,LOT340,Americas
SC-2024-340-800,2024-10-16 00:00:00,96,59,20,43,LOT340,Americas
SC-2024-340-800,2024-10-24 00:00:00,94,56,25,43,LOT340,Americas
SC-2024-340-800,2024-11-03 00:00:00,95,75,25,43,LOT340,Americas
SC-2024-340-800,2024-11-14 00:00:00,95,48,21,43,LOT340,Americas
SC-2024-340-800,2024-11-24 00:00:00,92,71,21,43,LOT340,Americas
SC-2024-340-801,2024-10-04 00:00:00,90,45,18,143,LOT340,Americas
SC-2024-340-801,2024-10-16 00:00:00,94,51,20,143,LOT340,Americas
SC-2024-340-801,2024-10-23 00:00:00,94,61,24,143,LOT340,Americas
SC-2024-340-801,2024-11-03 00:00:00,92,61,21,143,LOT340,Americas
SC-2024-340-801,2024-11-13 00:00:00,88,58,19,143,LOT340,Americas
SC-2024-340-801,2024-11-25 00:00:00,95,74,23,143,LOT340,Americas
SC-2024-340-802,2024-10-01 00:00:00,91,61,19,83,LOT340,Americas
SC-2024-340-802,2024-10-13 00:00:00,88,53,21,83,LOT340,Americas
SC-2024-340-802,2024-10-25 00:00:00,88,47,23,83,LOT340,Americas
SC-2024-340-802,2024-10-31 00:00:00,93,75,18,83,LOT340,Americas
SC-2024-340-802,2024-11-12 00:00:00,96,51,23,83,LOT340,Americas
SC-2024-340-802,2024-11-21 00:00:00,92,67,23,83,LOT340,Americas
SC-2024-340-803,2024-10-05 00:00:00,92,70,20,66,LOT340,Americas
SC-2024-340-803,2024-10-13 00:00:00,94,47,22,66,LOT340,Americas
SC-2024-340-803,2024-10-26 00:00:00,95,75,22,66,LOT340,Americas
SC-2024-340-803,2024-11-03 00:00:00,94,45,19,66,LOT340,Americas
SC-2024-340-803,2024-11-15 00:00:00,91,50,23,66,LOT340,Americas
SC-2024-340-803,2024-11-25 00:00:00,96,48,24,66,LOT340,Americas
SC-2024-340-804,2024-10-03 00:00:00,91,65,23,83,LOT340,Americas
SC-2024-340-804,2024-10-13 00:00:00,94,69,21,83,LOT340,Americas
SC-2024-340-804,2024-10-24 00:00:00,88,53,20,83,LOT340,Americas
SC-2024-340-804,2024-11-04 00:00:00,88,53,18,83,LOT340,Americas
SC-2024-340-804,2024-11-14 00:00:00,91,74,23,83,LOT340,Americas
SC-2024-340-804,2024-11-24 00:00:00,96,47,22,83,LOT340,Americas
SC-2024-340-805,2024-10-06 00:00:00,90,53,22,116,LOT340,Americas
SC-2024-340-805,2024-10-14 00:00:00,92,71,21,116,LOT340,Americas
SC-2024-340-805,2024-10-26 00:00:00,90,55,23,116,LOT340,Americas
SC-2024-340-805,2024-10-31 00:00:00,90,75,20,116,LOT340,Americas
SC-2024-340-805,2024-11-13 00:00:00,93,49,21,116,LOT340,Americas
SC-2024-340-805,2024-11-25 00:00:00,96,50,19,116,LOT340,Americas
SC-2024-340-806,2024-10-04 00:00:00,90,62,24,30,LOT340,Americas
SC-2024-340-806,2024-10-13 00:00:00,90,48,18,30,LOT340,Americas
SC-2024-340-806,2024-10-26 00:00:00,95,52,23,30,LOT340,Americas
SC-2024-340-806,2024-10-31 00:00:00,89,51,20,30,LOT340,Americas
SC-2024-340-806,2024-11-15 00:00:00,93,72,25,30,LOT340,Americas
SC-2024-340-806,2024-11-25 00:00:00,92,54,19,30,LOT340,Americas
SC-2024-340-807,2024-10-05 00:00:00,90,49,22,58,LOT340,Americas
SC-2024-340-807,2024-10-11 00:00:00,90,73,23,58,LOT340,Americas
SC-2024-340-807,2024-10-23 00:00:00,96,61,23,58,LOT340,Americas
SC-2024-340-807,2024-11-03 00:00:00,91,64,21,58,LOT340,Americas
SC-2024-340-807,2024-11-13 00:00:00,92,50,24,58,LOT340,Americas
SC-2024-340-807,2024-11-24 00:00:00,93,56,18,58,LOT340,Americas
SC-2024-340-808,2024-10-06 00:00:00,94,50,23,33,LOT340,Americas
SC-2024-340-808,2024-10-15 00:00:00,89,53,21,33,LOT340,Americas
SC-2024-340-808,2024-10-22 00:00:00,93,75,23,33,LOT340,Americas
SC-2024-340-808,2024-11-04 00:00:00,89,59,20,33,LOT340,Americas
SC-2024-340-808,2024-11-13 00:00:00,88,52,24,33,LOT340,Americas
SC-2024-340-808,2024-11-23 00:00:00,96,71,21,33,LOT340,Americas
SC-2024-340-809,2024-10-02 00:00:00,94,52,18,129,LOT340,Americas
SC-2024-340-809,2024-10-13 00:00:00,90,60,25,129,LOT340,Americas
SC-2024-340-809,2024-10-24 00:00:00,92,67,19,129,LOT340,Americas
SC-2024-340-809,2024-11-04 00:00:00,92,53,25,129,LOT340,Americas
SC-2024-340-809,2024-11-14 00:00:00,88,56,20,129,LOT340,Americas
SC-2024-340-809,2024-11-20 00:00:00,96,72,22,129,LOT340,Americas
SC-2024-340-810,2024-10-01 00:00:00,88,46,20,82,LOT340,Americas
SC-2024-340-810,2024-10-13 00:00:00,96,59,20,82,LOT340,Americas
SC-2024-340-810,2024-10-24 00:00:00,91,48,21,82,LOT340,Americas
SC-2024-340-810,2024-11-01 00:00:00,90,72,18,82,LOT340,Americas
SC-2024-340-810,2024-11-13 00:00:00,91,74,23,82,LOT340,Americas
SC-2024-340-810,2024-11-20 00:00:00,93,65,21,82,LOT340,Americas
SC-2024-340-811,2024-10-06 00:00:00,92,69,18,73,LOT340,Americas
SC-2024-340-811,2024-10-14 00:00:00,92,70,25,73,LOT340,Americas
SC-2024-340-811,2024-10-26 00:00:00,93,66,18,73,LOT340,Americas
SC-2024-340-811,2024-11-03 00:00:00,88,64,21,73,LOT340,Americas
SC-2024-340-811,2024-11-13 00:00:00,89,64,24,73,LOT340,Americas
SC-2024-340-811,2024-11-24 00:00:00,93,47,18,73,LOT340,Americas
SC-2024-340-812,2024-10-06 00:00:00,89,71,22,138,LOT340,Americas
SC-2024-340-812,2024-10-13 00:00:00,92,62,19,138,LOT340,Americas
SC-2024-340-812,2024-10-26 00:00:00,91,50,20,138,LOT340,Americas
SC-2024-340-812,2024-11-03 00:00:00,89,56,20,138,LOT340,Americas
SC-2024-340-812,2024-11-12 00:00:00,88,47,19,138,LOT340,Americas
SC-2024-340-812,2024-11-23 00:00:00,96,67,25,138,LOT340,Americas
SC-2024-340-813,2024-10-03 00:00:00,88,72,22,40,LOT340,Americas
SC-2024-340-813,2024-10-16 00:00:00,88,45,24,40,LOT340,Americas
SC-2024-340-813,2024-10-22 00:00:00,93,71,18,40,LOT340,Americas
SC-2024-340-813,2024-11-03 00:00:00,95,55,19,40,LOT340,Americas
SC-2024-340-813,2024-11-15 00:00:00,92,70,18,40,LOT340,Americas
SC-2024-340-813,2024-11-21 00:00:00,91,72,21,40,LOT340,Americas
SC-2024-340-814,2024-10-01 00:00:00,92,65,22,82,LOT340,Americas
SC-2024-340-814,2024-10-11 00:00:00,95,68,18,82,LOT340,Americas
SC-2024-340-814,2024-10-24 00:00:00,88,68,23,82,LOT340,Americas
SC-2024-340-814,2024-11-04 00:00:00,94,73,23,82,LOT340,Americas
SC-2024-340-814,2024-11-13 00:00:00,91,63,21,82,LOT340,Americas
SC-2024-340-814,2024-11-25 00:00:00,89,50,23,82,LOT340,Americas
SC-2024-340-815,2024-10-05 00:00:00,90,49,19,149,LOT340,Americas
SC-2024-340-815,2024-10-16 00:00:00,96,59,18,149,LOT340,Americas
SC-2024-340-815,2024-10-24 00:00:00,90,66,22,149,LOT340,Americas
SC-2024-340-815,2024-11-02 00:00:00,92,56,19,149,LOT340,Americas
SC-2024-340-815,2024-11-14 00:00:00,94,47,21,149,LOT340,Americas
SC-2024-340-815,2024-11-20 00:00:00,91,53,18,149,LOT340,Americas
SC-2024-340-816,2024-10-06 00:00:00,92,64,25,126,LOT340,Americas
SC-2024-340-816,2024-10-13 00:00:00,91,48,23,126,LOT340,Americas
SC-2024-340-816,2024-10-21 00:00:00,90,75,25,126,LOT340,Americas
SC-2024-340-816,2024-11-02 00:00:00,91,63,21,126,LOT340,Americas
SC-2024-340-816,2024-11-15 00:00:00,89,72,19,126,LOT340,Americas
SC-2024-340-816,2024-11-25 00:00:00,94,56,22,126,LOT340,Americas
SC-2024-340-817,2024-10-05 00:00:00,92,74,18,132,LOT340,Americas
SC-2024-340-817,2024-10-12 00:00:00,88,63,23,132,LOT340,Americas
SC-2024-340-817,2024-10-26 00:00:00,95,64,23,132,LOT340,Americas
SC-2024-340-817,2024-11-05 00:00:00,94,46,25,132,LOT340,Americas
SC-2024-340-817,2024-11-12 00:00:00,88,71,21,132,LOT340,Americas
SC-2024-340-817,2024-11-25 00:00:00,91,70,18,132,LOT340,Americas
SC-2024-340-818,2024-10-01 00:00:00,94,69,20,40,LOT340,Americas
SC-2024-340-818,2024-10-11 00:00:00,93,51,22,40,LOT340,Americas
SC-2024-340-818,2024-10-22 00:00:00,96,48,21,40,LOT340,Americas
SC-2024-340-818,2024-11-04 00:00:00,95,61,23,40,LOT340,Americas
SC-2024-340-818,2024-11-12 00:00:00,90,71,21,40,LOT340,Americas
SC-2024-340-818,2024-11-23 00:00:00,94,47,18,40,LOT340,Americas
SC-2024-340-819,2024-10-05 00:00:00,90,48,19,60,LOT340,Americas
SC-2024-340-819,2024-10-14 00:00:00,90,45,23,60,LOT340,Americas
SC-2024-340-819,2024-10-26 00:00:00,90,56,23,60,LOT340,Americas
SC-2024-340-819,2024-11-01 00:00:00,88,73,24,60,LOT340,Americas
SC-2024-340-819,2024-11-14 00:00:00,92,50,24,60,LOT340,Americas
SC-2024-340-819,2024-11-25 00:00:00,95,69,25,60,LOT340,Americas
SC-2024-340-820,2024-10-04 00:00:00,88,51,22,55,LOT340,Americas
SC-2024-340-820,2024-10-14 00:00:00,90,47,23,55,LOT340,Americas
SC-2024-340-820,2024-10-23 00:00:00,90,60,22,55,LOT340,Americas
SC-2024-340-820,2024-10-31 00:00:00,94,63,19,55,LOT340,Americas
SC-2024-340-820,2024-11-12 00:00:00,95,56,22,55,LOT340,Americas
SC-2024-340-820,2024-11-25 00:00:00,88,53,23,55,LOT340,Americas
SC-2024-340-821,2024-10-05 00:00:00,88,58,23,90,LOT340,Americas
SC-2024-340-821,2024-10-16 00:00:00,95,61,20,90,LOT340,Americas
SC-2024-340-821,2024-10-22 00:00:00,92,46,24,90,LOT340,Americas
SC-2024-340-821,2024-11-03 00:00:00,89,74,19,90,LOT340,Americas
SC-2024-340-821,2024-11-13 00:00:00,88,72,18,90,LOT340,Americas
SC-2024-340-821,2024-11-22 00:00:00,96,64,18,90,LOT340,Americas
SC-2024-340-822,2024-10-04 00:00:00,89,62,18,35,LOT340,Americas
SC-2024-340-822,2024-10-11 00:00:00,91,48,23,35,LOT340,Americas
SC-2024-340-822,2024-10-24 00:00:00,95,59,23,35,LOT340,Americas
SC-2024-340-822,2024-10-31 00:00:00,94,51,23,35,LOT340,Americas
SC-2024-340-822,2024-11-11 00:00:00,92,68,22,35,LOT340,Americas
SC-2024-340-822,2024-11-22 00:00:00,88,59,24,35,LOT340,Americas
SC-2024-340-823,2024-10-03 00:00:00,95,61,19,31,LOT340,Americas
SC-2024-340-823,2024-10-13 00:00:00,91,64,25,31,LOT340,Americas
SC-2024-340-823,2024-10-23 00:00:00,89,72,22,31,LOT340,Americas
SC-2024-340-823,2024-11-02 00:00:00,96,45,25,31,LOT340,Americas
SC-2024-340-823,2024-11-12 00:00:00,90,50,19,31,LOT340,Americas
SC-2024-340-823,2024-11-20 00:00:00,91,69,25,31,LOT340,Americas
SC-2024-340-824,2024-10-02 00:00:00,94,45,18,53,LOT340,Americas
SC-2024-340-824,2024-10-13 00:00:00,93,50,21,53,LOT340,Americas
SC-2024-340-824,2024-10-22 00:00:00,90,69,19,53,LOT340,Americas
SC-2024-340-824,2024-11-01 00:00:00,88,53,19,53,LOT340,Americas
SC-2024-340-824,2024-11-14 00:00:00,91,67,23,53,LOT340,Americas
SC-2024-340-824,2024-11-24 00:00:00,92,51,18,53,LOT340,Americas
SC-2024-340-825,2024-10-01 00:00:00,96,54,24,139,LOT340,Americas
SC-2024-340-825,2024-10-11 00:00:00,88,52,23,139,LOT340,Americas
SC-2024-340-825,2024-10-26 00:00:00,92,64,18,139,LOT340,Americas
SC-2024-340-825,2024-11-01 00:00:00,91,74,21,139,LOT340,Americas
SC-2024-340-825,2024-11-11 00:00:00,91,73,24,139,LOT340,Americas
SC-2024-340-825,2024-11-20 00:00:00,93,67,25,139,LOT340,Americas
SC-2024-340-826,2024-10-06 00:00:00,88,66,25,150,LOT340,Americas
SC-2024-340-826,2024-10-11 00:00:00,89,56,24,150,LOT340,Americas
SC-2024-340-826,2024-10-24 00:00:00,90,74,21,150,LOT340,Americas
SC-2024-340-826,2024-11-03 00:00:00,93,62,20,150,LOT340,Americas
SC-2024-340-826,2024-11-11 00:00:00,88,70,19,150,LOT340,Americas
SC-2024-340-826,2024-11-23 00:00:00,89,61,18,150,LOT340,Americas
SC-2024-340-827,2024-10-01 00:00:00,91,61,25,103,LOT340,Americas
SC-2024-340-827,2024-10-13 00:00:00,90,57,21,103,LOT340,Americas
SC-2024-340-827,2024-10-23 00:00:00,88,68,23,103,LOT340,Americas
SC-2024-340-827,2024-11-03 00:00:00,93,56,19,103,LOT340,Americas
SC-2024-340-827,2024-11-15 00:00:00,94,64,21,103,LOT340,Americas
SC-2024-340-827,2024-11-21 00:00:00,89,67,19,103,LOT340,Americas
SC-2024-340-828,2024-10-05 00:00:00,88,64,19,70,LOT340,Americas
SC-2024-340-828,2024-10-11 00:00:00,95,60,18,70,LOT340,Americas
SC-2024-340-828,2024-10-25 00:00:00,96,50,25,70,LOT340,Americas
SC-2024-340-828,2024-11-05 00:00:00,89,59,23,70,LOT340,Americas
SC-2024-340-828,2024-11-13 00:00:00,96,55,25,70,LOT340,Americas
SC-2024-340-828,2024-11-23 00:00:00,89,49,19,70,LOT340,Americas
SC-2024-340-829,2024-10-04 00:00:00,95,67,22,50,LOT340,Americas
SC-2024-340-829,2024-10-13 00:00:00,92,48,23,50,LOT340,Americas
SC-2024-340-829,2024-10-23 00:00:00,95,54,21,50,LOT340,Americas
SC-2024-340-829,2024-11-02 00:00:00,96,50,22,50,LOT340,Americas
SC-2024-340-829,2024-11-10 00:00:00,91,49,19,50,LOT340,Americas
SC-2024-340-829,2024-11-20 00:00:00,89,75,20,50,LOT340,Americas
SC-2024-340-830,2024-10-06 00:00:00,93,56,22,73,LOT340,Americas
SC-2024-340-830,2024-10-13 00:00:00,93,59,21,73,LOT340,Americas
SC-2024-340-830,2024-10-22 00:00:00,94,53,18,73,LOT340,Americas
SC-2024-340-830,2024-10-31 00:00:00,92,72,19,73,LOT340,Americas
SC-2024-340-830,2024-11-10 00:00:00,88,53,24,73,LOT340,Americas
SC-2024-340-830,2024-11-22 00:00:00,90,60,22,73,LOT340,Americas
SC-2024-340-831,2024-10-06 00:00:00,92,56,24,30,LOT340,Americas
SC-2024-340-831,2024-10-13 00:00:00,92,70,21,30,LOT340,Americas
SC-2024-340-831,2024-10-26 00:00:00,90,63,18,30,LOT340,Americas
SC-2024-340-831,2024-11-04 00:00:00,90,58,23,30,LOT340,Americas
SC-2024-340-831,2024-11-11 00:00:00,92,59,20,30,LOT340,Americas
SC-2024-340-831,2024-11-24 00:00:00,90,57,21,30,LOT340,Americas
SC-2024-340-832,2024-10-04 00:00:00,88,73,18,63,LOT340,Americas
SC-2024-340-832,2024-10-13 00:00:00,89,47,21,63,LOT340,Americas
SC-2024-340-832,2024-10-25 00:00:00,89,66,20,63,LOT340,Americas
SC-2024-340-832,2024-11-01 00:00:00,95,68,24,63,LOT340,Americas
SC-2024-340-832,2024-11-12 00:00:00,96,53,20,63,LOT340,Americas
SC-2024-340-832,2024-11-25 00:00:00,89,47,25,63,LOT340,Americas
SC-2024-340-833,2024-10-03 00:00:00,90,50,21,137,LOT340,Americas
SC-2024-340-833,2024-10-15 00:00:00,93,61,21,137,LOT340,Americas
SC-2024-340-833,2024-10-26 00:00:00,91,50,25,137,LOT340,Americas
SC-2024-340-833,2024-11-03 00:00:00,88,51,22,137,LOT340,Americas
SC-2024-340-833,2024-11-14 00:00:00,95,72,19,137,LOT340,Americas
SC-2024-340-833,2024-11-24 00:00:00,89,53,23,137,LOT340,Americas
SC-2024-340-834,2024-10-02 00:00:00,94,49,25,120,LOT340,Americas
SC-2024-340-834,2024-10-13 00:00:00,96,72,19,120,LOT340,Americas
SC-2024-340-834,2024-10-24 00:00:00,91,48,25,120,LOT340,Americas
SC-2024-340-834,2024-11-04 00:00:00,93,49,25,120,LOT340,Americas
SC-2024-340-834,2024-11-12 00:00:00,90,71,22,120,LOT340,Americas
SC-2024-340-834,2024-11-23 00:00:00,96,55,19,120,LOT340,Americas
SC-2024-340-835,2024-10-02 00:00:00,94,47,25,137,LOT340,Americas
SC-2024-340-835,2024-10-16 00:00:00,93,66,24,137,LOT340,Americas
SC-2024-340-835,2024-10-22 00:00:00,95,67,22,137,LOT340,Americas
SC-2024-340-835,2024-11-05 00:00:00,88,71,18,137,LOT340,Americas
SC-2024-340-835,2024-11-14 00:00:00,89,57,19,137,LOT340,Americas
SC-2024-340-835,2024-11-21 00:00:00,96,47,19,137,LOT340,Americas
SC-2024-340-836,2024-10-01 00:00:00,95,46,22,98,LOT340,Americas
SC-2024-340-836,2024-10-13 00:00:00,95,62,25,98,LOT340,Americas
SC-2024-340-836,2024-10-24 00:00:00,92,61,18,98,LOT340,Americas
SC-2024-340-836,2024-11-01 00:00:00,89,68,25,98,LOT340,Americas
SC-2024-340-836,2024-11-10 00:00:00,90,46,25,98,LOT340,Americas
SC-2024-340-836,2024-11-24 00:00:00,95,69,18,98,LOT340,Americas
SC-2024-340-837,2024-10-01 00:00:00,94,66,21,30,LOT340,Americas
SC-2024-340-837,2024-10-14 00:00:00,90,63,23,30,LOT340,Americas
SC-2024-340-837,2024-10-21 00:00:00,88,71,25,30,LOT340,Americas
SC-2024-340-837,2024-10-31 00:00:00,94,66,25,30,LOT340,Americas
SC-2024-340-837,2024-11-13 00:00:00,92,47,24,30,LOT340,Americas
SC-2024-340-837,2024-11-20 00:00:00,94,53,23,30,LOT340,Americas
SC-2024-340-838,2024-10-06 00:00:00,96,62,22,95,LOT340,Americas
SC-2024-340-838,2024-10-13 00:00:00,92,66,20,95,LOT340,Americas
SC-2024-340-838,2024-10-23 00:00:00,88,73,22,95,LOT340,Americas
SC-2024-340-838,2024-11-04 00:00:00,96,61,24,95,LOT340,Americas
SC-2024-340-838,2024-11-12 00:00:00,91,61,24,95,LOT340,Americas
SC-2024-340-838,2024-11-25 00:00:00,92,55,19,95,LOT340,Americas
SC-2024-340-839,2024-10-04 00:00:00,93,73,20,68,LOT340,Americas
SC-2024-340-839,2024-10-14 00:00:00,94,75,25,68,LOT340,Americas
SC-2024-340-839,2024-10-21 00:00:00,93,56,20,68,LOT340,Americas
SC-2024-340-839,2024-11-02 00:00:00,89,67,25,68,LOT340,Americas
SC-2024-340-839,2024-11-11 00:00:00,90,47,19,68,LOT340,Americas
SC-2024-340-839,2024-11-23 00:00:00,96,75,19,68,LOT340,Americas
SC-2024-340-840,2024-10-04 00:00:00,96,56,18,150,LOT340,Americas
SC-2024-340-840,2024-10-12 00:00:00,92,55,23,150,LOT340,Americas
SC-2024-340-840,2024-10-26 00:00:00,95,74,25,150,LOT340,Americas
SC-2024-340-840,2024-10-31 00:00:00,92,56,24,150,LOT340,Americas
SC-2024-340-840,2024-11-15 00:00:00,96,50,24,150,LOT340,Americas
SC-2024-340-840,2024-11-21 00:00:00,92,50,22,150,LOT340,Americas
SC-2024-340-841,2024-10-02 00:00:00,93,64,20,141,LOT340,Americas
SC-2024-340-841,2024-10-15 00:00:00,95,45,18,141,LOT340,Americas
SC-2024-340-841,2024-10-22 00:00:00,93,47,21,141,LOT340,Americas
SC-2024-340-841,2024-11-01 00:00:00,95,74,20,141,LOT340,Americas
SC-2024-340-841,2024-11-14 00:00:00,94,48,20,141,LOT340,Americas
SC-2024-340-841,2024-11-20 00:00:00,92,45,22,141,LOT340,Americas
SC-2024-340-842,2024-10-05 00:00:00,95,53,20,107,LOT340,Americas
SC-2024-340-842,2024-10-11 00:00:00,93,65,22,107,LOT340,Americas
SC-2024-340-842,2024-10-21 00:00:00,90,47,24,107,LOT340,Americas
SC-2024-340-842,2024-11-03 00:00:00,93,59,21,107,LOT340,Americas
